subject	model_label	fit_response	smoothed	spherical_noise	separate_sigmas	n	fisher_information	condition
22	18	False	True	True	True	22.0	1.4160672	narrow
22	18	False	True	True	True	23.0	1.288554	narrow
22	18	False	True	True	True	24.0	2.4839683	narrow
22	18	False	True	True	True	25.0	15.1841755	narrow
22	18	False	True	True	True	10.0	19.261005	wide
22	18	False	True	True	True	11.0	1.6063081	wide
22	18	False	True	True	True	12.0	1.0813938	wide
22	18	False	True	True	True	13.0	0.8336144	wide
22	18	False	True	True	True	14.0	0.6922586	wide
22	18	False	True	True	True	15.0	0.61364037	wide
22	18	False	True	True	True	16.0	0.56717366	wide
22	18	False	True	True	True	17.0	0.5307189	wide
22	18	False	True	True	True	18.0	0.48868152	wide
22	18	False	True	True	True	19.0	0.43422353	wide
22	18	False	True	True	True	20.0	0.3711183	wide
22	18	False	True	True	True	21.0	0.3110693	wide
22	18	False	True	True	True	22.0	0.26727396	wide
22	18	False	True	True	True	23.0	0.24791305	wide
22	18	False	True	True	True	24.0	0.25302252	wide
22	18	False	True	True	True	25.0	0.27568337	wide
22	18	False	True	True	True	26.0	0.3058555	wide
22	18	False	True	True	True	27.0	0.33429924	wide
22	18	False	True	True	True	28.0	0.35489497	wide
22	18	False	True	True	True	29.0	0.36509675	wide
22	18	False	True	True	True	30.0	0.36515516	wide
22	18	False	True	True	True	31.0	0.35693783	wide
22	18	False	True	True	True	32.0	0.34294936	wide
22	18	False	True	True	True	33.0	0.3259172	wide
22	18	False	True	True	True	34.0	0.30939513	wide
22	18	False	True	True	True	35.0	0.30025145	wide
22	18	False	True	True	True	36.0	0.31397873	wide
22	18	False	True	True	True	37.0	0.39998457	wide
22	18	False	True	True	True	38.0	2.8254147	wide
22	18	False	True	True	True	39.0	1.1649106	wide
22	18	False	True	True	True	40.0	2.458076	wide
22	18	False	True	True	True	10.0	11.670018	narrow
22	18	False	True	True	True	11.0	2.3006423	narrow
22	18	False	True	True	True	12.0	1.7666851	narrow
22	18	False	True	True	True	13.0	1.6451291	narrow
22	18	False	True	True	True	14.0	1.5315127	narrow
22	18	False	True	True	True	15.0	1.2468842	narrow
22	18	False	True	True	True	16.0	0.9469439	narrow
22	18	False	True	True	True	17.0	0.9199298	narrow
22	18	False	True	True	True	18.0	1.1804608	narrow
22	18	False	True	True	True	19.0	1.4775478	narrow
22	18	False	True	True	True	20.0	1.6176559	narrow
22	18	False	True	True	True	21.0	1.5883567	narrow
22	18	False	True	True	True	22.0	1.464562	narrow
22	18	False	True	True	True	23.0	1.3309448	narrow
22	18	False	True	True	True	24.0	2.6440313	narrow
22	18	False	True	True	True	25.0	16.630005	narrow
22	18	False	True	True	True	10.0	22.77681	wide
22	18	False	True	True	True	11.0	1.6592053	wide
22	18	False	True	True	True	12.0	1.1125588	wide
22	18	False	True	True	True	13.0	0.8600339	wide
22	18	False	True	True	True	14.0	0.7176538	wide
22	18	False	True	True	True	15.0	0.63878626	wide
22	18	False	True	True	True	16.0	0.59174985	wide
22	18	False	True	True	True	17.0	0.55422497	wide
22	18	False	True	True	True	18.0	0.5106285	wide
22	18	False	True	True	True	19.0	0.4541346	wide
22	18	False	True	True	True	20.0	0.38866633	wide
22	18	False	True	True	True	21.0	0.3263035	wide
22	18	False	True	True	True	22.0	0.28072855	wide
22	18	False	True	True	True	23.0	0.2604643	wide
22	18	False	True	True	True	24.0	0.2655614	wide
22	18	False	True	True	True	25.0	0.28880462	wide
22	18	False	True	True	True	26.0	0.31972474	wide
22	18	False	True	True	True	27.0	0.34871775	wide
22	18	False	True	True	True	28.0	0.3694724	wide
22	18	False	True	True	True	29.0	0.3794229	wide
22	18	False	True	True	True	30.0	0.3789084	wide
22	18	False	True	True	True	31.0	0.36992127	wide
22	18	False	True	True	True	32.0	0.35507646	wide
22	18	False	True	True	True	33.0	0.33716652	wide
22	18	False	True	True	True	34.0	0.3197288	wide
22	18	False	True	True	True	35.0	0.30940795	wide
22	18	False	True	True	True	36.0	0.3208826	wide
22	18	False	True	True	True	37.0	0.40367153	wide
22	18	False	True	True	True	38.0	3.1048138	wide
22	18	False	True	True	True	39.0	1.1616616	wide
22	18	False	True	True	True	40.0	2.5104861	wide
24	15	False	True	True	False	10.0	10.742522	narrow
24	15	False	True	True	False	11.0	0.71301174	narrow
24	15	False	True	True	False	12.0	0.27452648	narrow
24	15	False	True	True	False	13.0	0.1399305	narrow
24	15	False	True	True	False	14.0	0.08804933	narrow
24	15	False	True	True	False	15.0	0.06476016	narrow
24	15	False	True	True	False	16.0	0.05331821	narrow
24	15	False	True	True	False	17.0	0.048473895	narrow
24	15	False	True	True	False	18.0	0.0497955	narrow
24	15	False	True	True	False	19.0	0.059960775	narrow
24	15	False	True	True	False	20.0	0.08437322	narrow
24	15	False	True	True	False	21.0	0.13064547	narrow
24	15	False	True	True	False	22.0	0.20715497	narrow
24	15	False	True	True	False	23.0	0.32042998	narrow
24	15	False	True	True	False	24.0	0.47185293	narrow
24	15	False	True	True	False	25.0	0.6548284	narrow
24	15	False	True	True	False	10.0	15.094536	wide
24	15	False	True	True	False	11.0	1.4628395	wide
24	15	False	True	True	False	12.0	0.56533694	wide
24	15	False	True	True	False	13.0	0.26898804	wide
24	15	False	True	True	False	14.0	0.14903063	wide
24	15	False	True	True	False	15.0	0.09376238	wide
24	15	False	True	True	False	16.0	0.06557989	wide
24	15	False	True	True	False	17.0	0.049860712	wide
24	15	False	True	True	False	18.0	0.04033647	wide
24	15	False	True	True	False	19.0	0.03411408	wide
24	15	False	True	True	False	20.0	0.029769054	wide
24	15	False	True	True	False	21.0	0.02655814	wide
24	15	False	True	True	False	22.0	0.024074795	wide
24	15	False	True	True	False	23.0	0.022090679	wide
24	15	False	True	True	False	24.0	0.020480467	wide
24	15	False	True	True	False	25.0	0.019186232	wide
24	15	False	True	True	False	26.0	0.018202165	wide
24	15	False	True	True	False	27.0	0.01757056	wide
24	15	False	True	True	False	28.0	0.017383944	wide
24	15	False	True	True	False	29.0	0.017790256	wide
24	15	False	True	True	False	30.0	0.018998122	wide
24	15	False	True	True	False	31.0	0.021279113	wide
24	15	False	True	True	False	32.0	0.024964526	wide
24	15	False	True	True	False	33.0	0.030433498	wide
24	15	False	True	True	False	34.0	0.03809109	wide
24	15	False	True	True	False	35.0	0.048336107	wide
24	15	False	True	True	False	36.0	0.061519086	wide
24	15	False	True	True	False	37.0	0.07789567	wide
24	15	False	True	True	False	38.0	0.09757801	wide
24	15	False	True	True	False	39.0	0.12049332	wide
24	15	False	True	True	False	40.0	0.14635238	wide
24	15	False	True	True	True	10.0	9.783193	narrow
24	15	False	True	True	True	11.0	0.6568831	narrow
24	15	False	True	True	True	12.0	0.24824262	narrow
24	15	False	True	True	True	13.0	0.12515299	narrow
24	15	False	True	True	True	14.0	0.07827228	narrow
24	15	False	True	True	True	15.0	0.057423923	narrow
24	15	False	True	True	True	16.0	0.04730739	narrow
24	15	False	True	True	True	17.0	0.043200918	narrow
24	15	False	True	True	True	18.0	0.044845007	narrow
24	15	False	True	True	True	19.0	0.054941546	narrow
24	15	False	True	True	True	20.0	0.07886417	narrow
24	15	False	True	True	True	21.0	0.124201916	narrow
24	15	False	True	True	True	22.0	0.19935635	narrow
24	15	False	True	True	True	23.0	0.31094474	narrow
24	15	False	True	True	True	24.0	0.4604906	narrow
24	15	False	True	True	True	25.0	0.6415559	narrow
24	15	False	True	True	True	10.0	13.819651	wide
24	15	False	True	True	True	11.0	1.3686551	wide
24	15	False	True	True	True	12.0	0.52085304	wide
24	15	False	True	True	True	13.0	0.24491021	wide
24	15	False	True	True	True	14.0	0.1345228	wide
24	15	False	True	True	True	15.0	0.08406757	wide
24	15	False	True	True	True	16.0	0.05850646	wide
24	15	False	True	True	True	17.0	0.044339273	wide
24	15	False	True	True	True	18.0	0.035808813	wide
24	15	False	True	True	True	19.0	0.030267641	wide
24	15	False	True	True	True	20.0	0.02641687	wide
24	15	False	True	True	True	21.0	0.023581479	wide
24	15	False	True	True	True	22.0	0.021393968	wide
24	15	False	True	True	True	23.0	0.019649245	wide
24	15	False	True	True	True	24.0	0.018236035	wide
24	15	False	True	True	True	25.0	0.017104715	wide
24	15	False	True	True	True	26.0	0.016253931	wide
24	15	False	True	True	True	27.0	0.015727654	wide
24	15	False	True	True	True	28.0	0.015618105	wide
24	15	False	True	True	True	29.0	0.016071487	wide
24	15	False	True	True	True	30.0	0.017293867	wide
24	15	False	True	True	True	31.0	0.019554041	wide
24	15	False	True	True	True	32.0	0.023180941	wide
24	15	False	True	True	True	33.0	0.028552335	wide
24	15	False	True	True	True	34.0	0.036073394	wide
24	15	False	True	True	True	35.0	0.046144832	wide
24	15	False	True	True	True	36.0	0.059120953	wide
24	15	False	True	True	True	37.0	0.075262874	wide
24	15	False	True	True	True	38.0	0.0946895	wide
24	15	False	True	True	True	39.0	0.11733547	wide
24	15	False	True	True	True	40.0	0.14291912	wide
24	15	False	True	True	True	10.0	11.956855	narrow
24	15	False	True	True	True	11.0	0.7882711	narrow
24	15	False	True	True	True	12.0	0.31020394	narrow
24	15	False	True	True	True	13.0	0.16019602	narrow
24	15	False	True	True	True	14.0	0.10157577	narrow
24	15	False	True	True	True	15.0	0.07496838	narrow
24	15	False	True	True	True	16.0	0.061699793	narrow
24	15	False	True	True	True	17.0	0.055813823	narrow
24	15	False	True	True	True	18.0	0.0566465	narrow
24	15	False	True	True	True	19.0	0.066844374	narrow
24	15	False	True	True	True	20.0	0.091860935	narrow
24	15	False	True	True	True	21.0	0.13936584	narrow
24	15	False	True	True	True	22.0	0.21774541	narrow
24	15	False	True	True	True	23.0	0.33345613	narrow
24	15	False	True	True	True	24.0	0.48772448	narrow
24	15	False	True	True	True	25.0	0.6737393	narrow
24	15	False	True	True	True	10.0	16.704212	wide
24	15	False	True	True	True	11.0	1.5859041	wide
24	15	False	True	True	True	12.0	0.62407976	wide
24	15	False	True	True	True	13.0	0.30107266	wide
24	15	False	True	True	True	14.0	0.16855855	wide
24	15	False	True	True	True	15.0	0.106943496	wide
24	15	False	True	True	True	16.0	0.075280234	wide
24	15	False	True	True	True	17.0	0.057482097	wide
24	15	False	True	True	True	18.0	0.046613693	wide
24	15	False	True	True	True	19.0	0.039461046	wide
24	15	False	True	True	True	20.0	0.03443525	wide
24	15	False	True	True	True	21.0	0.030703397	wide
24	15	False	True	True	True	22.0	0.027807292	wide
24	15	False	True	True	True	23.0	0.025487604	wide
24	15	False	True	True	True	24.0	0.023600088	wide
24	15	False	True	True	True	25.0	0.022075431	wide
24	15	False	True	True	True	26.0	0.020901553	wide
24	15	False	True	True	True	27.0	0.020118134	wide
24	15	False	True	True	True	28.0	0.019817824	wide
24	15	False	True	True	True	29.0	0.020150714	wide
24	15	False	True	True	True	30.0	0.02132889	wide
24	15	False	True	True	True	31.0	0.023628006	wide
24	15	False	True	True	True	32.0	0.027383322	wide
24	15	False	True	True	True	33.0	0.032977093	wide
24	15	False	True	True	True	34.0	0.040815976	wide
24	15	False	True	True	True	35.0	0.05129839	wide
24	15	False	True	True	True	36.0	0.06477215	wide
24	15	False	True	True	True	37.0	0.081487834	wide
24	15	False	True	True	True	38.0	0.10155037	wide
24	15	False	True	True	True	39.0	0.12487803	wide
24	15	False	True	True	True	40.0	0.15117139	wide
24	18	False	True	True	False	10.0	10.574476	narrow
24	18	False	True	True	False	11.0	0.5786296	narrow
24	18	False	True	True	False	12.0	0.21290398	narrow
24	18	False	True	True	False	13.0	0.1091276	narrow
24	18	False	True	True	False	14.0	0.07053168	narrow
24	18	False	True	True	False	15.0	0.053365342	narrow
24	18	False	True	True	False	16.0	0.044581402	narrow
24	18	False	True	True	False	17.0	0.03969309	narrow
24	18	False	True	True	False	18.0	0.037213378	narrow
24	18	False	True	True	False	19.0	0.036930867	narrow
24	18	False	True	True	False	20.0	0.03925726	narrow
24	18	False	True	True	False	21.0	0.044882588	narrow
24	18	False	True	True	False	22.0	0.0546721	narrow
24	18	False	True	True	False	23.0	0.070218585	narrow
24	18	False	True	True	False	24.0	0.09462307	narrow
24	18	False	True	True	False	25.0	0.12965143	narrow
24	18	False	True	True	False	10.0	14.876376	wide
24	18	False	True	True	False	11.0	1.1173857	wide
24	18	False	True	True	False	12.0	0.4066759	wide
24	18	False	True	True	False	13.0	0.19102071	wide
24	18	False	True	True	False	14.0	0.10774824	wide
24	18	False	True	True	False	15.0	0.07017159	wide
24	18	False	True	True	False	16.0	0.051109895	wide
24	18	False	True	True	False	17.0	0.040415764	wide
24	18	False	True	True	False	18.0	0.033834584	wide
24	18	False	True	True	False	19.0	0.029429726	wide
24	18	False	True	True	False	20.0	0.026256967	wide
24	18	False	True	True	False	21.0	0.023827072	wide
24	18	False	True	True	False	22.0	0.021873357	wide
24	18	False	True	True	False	23.0	0.020245384	wide
24	18	False	True	True	False	24.0	0.01885812	wide
24	18	False	True	True	False	25.0	0.017666586	wide
24	18	False	True	True	False	26.0	0.016652998	wide
24	18	False	True	True	False	27.0	0.015819907	wide
24	18	False	True	True	False	28.0	0.015186088	wide
24	18	False	True	True	False	29.0	0.014783387	wide
24	18	False	True	True	False	30.0	0.01465345	wide
24	18	False	True	True	False	31.0	0.014844127	wide
24	18	False	True	True	False	32.0	0.015407078	wide
24	18	False	True	True	False	33.0	0.016400477	wide
24	18	False	True	True	False	34.0	0.017903859	wide
24	18	False	True	True	False	35.0	0.020048417	wide
24	18	False	True	True	False	36.0	0.023045935	wide
24	18	False	True	True	False	37.0	0.027168006	wide
24	18	False	True	True	False	38.0	0.03261523	wide
24	18	False	True	True	False	39.0	0.039278537	wide
24	18	False	True	True	False	40.0	0.0465191	wide
24	18	False	True	True	True	10.0	9.619421	narrow
24	18	False	True	True	True	11.0	0.5327443	narrow
24	18	False	True	True	True	12.0	0.19139178	narrow
24	18	False	True	True	True	13.0	0.096842125	narrow
24	18	False	True	True	True	14.0	0.0622636	narrow
24	18	False	True	True	True	15.0	0.047069915	narrow
24	18	False	True	True	True	16.0	0.039387856	narrow
24	18	False	True	True	True	17.0	0.035182834	narrow
24	18	False	True	True	True	18.0	0.033143066	narrow
24	18	False	True	True	True	19.0	0.03311696	narrow
24	18	False	True	True	True	20.0	0.035523906	narrow
24	18	False	True	True	True	21.0	0.0410444	narrow
24	18	False	True	True	True	22.0	0.05057236	narrow
24	18	False	True	True	True	23.0	0.06592055	narrow
24	18	False	True	True	True	24.0	0.090774536	narrow
24	18	False	True	True	True	25.0	0.12741628	narrow
24	18	False	True	True	True	10.0	13.578745	wide
24	18	False	True	True	True	11.0	1.042797	wide
24	18	False	True	True	True	12.0	0.3719684	wide
24	18	False	True	True	True	13.0	0.17209968	wide
24	18	False	True	True	True	14.0	0.096159965	wide
24	18	False	True	True	True	15.0	0.06225875	wide
24	18	False	True	True	True	16.0	0.04519853	wide
24	18	False	True	True	True	17.0	0.035694912	wide
24	18	False	True	True	True	18.0	0.029884726	wide
24	18	False	True	True	True	19.0	0.026017996	wide
24	18	False	True	True	True	20.0	0.02324481	wide
24	18	False	True	True	True	21.0	0.0211265	wide
24	18	False	True	True	True	22.0	0.019425085	wide
24	18	False	True	True	True	23.0	0.018007211	wide
24	18	False	True	True	True	24.0	0.016798362	wide
24	18	False	True	True	True	25.0	0.015760094	wide
24	18	False	True	True	True	26.0	0.014878573	wide
24	18	False	True	True	True	27.0	0.014158506	wide
24	18	False	True	True	True	28.0	0.013619507	wide
24	18	False	True	True	True	29.0	0.013293276	wide
24	18	False	True	True	True	30.0	0.013220631	wide
24	18	False	True	True	True	31.0	0.013448279	wide
24	18	False	True	True	True	32.0	0.0140271075	wide
24	18	False	True	True	True	33.0	0.015016524	wide
24	18	False	True	True	True	34.0	0.016502913	wide
24	18	False	True	True	True	35.0	0.018635903	wide
24	18	False	True	True	True	36.0	0.021662898	wide
24	18	False	True	True	True	37.0	0.025905583	wide
24	18	False	True	True	True	38.0	0.031608544	wide
24	18	False	True	True	True	39.0	0.038662303	wide
24	18	False	True	True	True	40.0	0.04634753	wide
24	18	False	True	True	True	10.0	11.7716675	narrow
24	18	False	True	True	True	11.0	0.64051324	narrow
24	18	False	True	True	True	12.0	0.24239905	narrow
24	18	False	True	True	True	13.0	0.12614338	narrow
24	18	False	True	True	True	14.0	0.08206719	narrow
24	18	False	True	True	True	15.0	0.062185805	narrow
24	18	False	True	True	True	16.0	0.051868554	narrow
24	18	False	True	True	True	17.0	0.046016477	narrow
24	18	False	True	True	True	18.0	0.04290327	narrow
24	18	False	True	True	True	19.0	0.04223299	narrow
24	18	False	True	True	True	20.0	0.044402342	narrow
24	18	False	True	True	True	21.0	0.05011215	narrow
24	18	False	True	True	True	22.0	0.060211163	narrow
24	18	False	True	True	True	23.0	0.076124	narrow
24	18	False	True	True	True	24.0	0.100494415	narrow
24	18	False	True	True	True	25.0	0.1346691	narrow
24	18	False	True	True	True	10.0	16.499456	wide
24	18	False	True	True	True	11.0	1.2154751	wide
24	18	False	True	True	True	12.0	0.45311475	wide
24	18	False	True	True	True	13.0	0.21661177	wide
24	18	False	True	True	True	14.0	0.123575635	wide
24	18	False	True	True	True	15.0	0.08107336	wide
24	18	False	True	True	True	16.0	0.05930973	wide
24	18	False	True	True	True	17.0	0.04699471	wide
24	18	False	True	True	True	18.0	0.039354328	wide
24	18	False	True	True	True	19.0	0.034203872	wide
24	18	False	True	True	True	20.0	0.03047352	wide
24	18	False	True	True	True	21.0	0.027606376	wide
24	18	False	True	True	True	22.0	0.025297169	wide
24	18	False	True	True	True	23.0	0.023372337	wide
24	18	False	True	True	True	24.0	0.02173247	wide
24	18	False	True	True	True	25.0	0.020323535	wide
24	18	False	True	True	True	26.0	0.019122131	wide
24	18	False	True	True	True	27.0	0.0181276	wide
24	18	False	True	True	True	28.0	0.01735726	wide
24	18	False	True	True	True	29.0	0.016842797	wide
24	18	False	True	True	True	30.0	0.016626626	wide
24	18	False	True	True	True	31.0	0.01675784	wide
24	18	False	True	True	True	32.0	0.017289177	wide
24	18	False	True	True	True	33.0	0.01827832	wide
24	18	False	True	True	True	34.0	0.019799843	wide
24	18	False	True	True	True	35.0	0.02197088	wide
24	18	False	True	True	True	36.0	0.024975656	wide
24	18	False	True	True	True	37.0	0.029046739	wide
24	18	False	True	True	True	38.0	0.03434983	wide
24	18	False	True	True	True	39.0	0.04077425	wide
24	18	False	True	True	True	40.0	0.047739986	wide
25	15	False	True	True	False	10.0	4.2192073	narrow
25	15	False	True	True	False	11.0	211.09221	narrow
25	15	False	True	True	False	12.0	2.9975045	narrow
25	15	False	True	True	False	13.0	0.49505392	narrow
25	15	False	True	True	False	14.0	0.20318483	narrow
25	15	False	True	True	False	15.0	0.06927262	narrow
25	15	False	True	True	False	16.0	0.020028362	narrow
25	15	False	True	True	False	17.0	0.013759806	narrow
25	15	False	True	True	False	18.0	0.028484588	narrow
25	15	False	True	True	False	19.0	0.052259922	narrow
25	15	False	True	True	False	20.0	0.078131825	narrow
25	15	False	True	True	False	21.0	0.10207127	narrow
25	15	False	True	True	False	22.0	0.122196734	narrow
25	15	False	True	True	False	23.0	0.14059874	narrow
25	15	False	True	True	False	24.0	0.17504779	narrow
25	15	False	True	True	False	25.0	0.27708519	narrow
25	15	False	True	True	False	10.0	4.27475	wide
25	15	False	True	True	False	11.0	191.21033	wide
25	15	False	True	True	False	12.0	3.4386995	wide
25	15	False	True	True	False	13.0	0.98574996	wide
25	15	False	True	True	False	14.0	0.94004726	wide
25	15	False	True	True	False	15.0	0.40298912	wide
25	15	False	True	True	False	16.0	0.26042137	wide
25	15	False	True	True	False	17.0	0.1664	wide
25	15	False	True	True	False	18.0	0.10218239	wide
25	15	False	True	True	False	19.0	0.059535086	wide
25	15	False	True	True	False	20.0	0.03235712	wide
25	15	False	True	True	False	21.0	0.016308479	wide
25	15	False	True	True	False	22.0	0.008273023	wide
25	15	False	True	True	False	23.0	0.0059386794	wide
25	15	False	True	True	False	24.0	0.007534466	wide
25	15	False	True	True	False	25.0	0.011684723	wide
25	15	False	True	True	False	26.0	0.017328342	wide
25	15	False	True	True	False	27.0	0.023664994	wide
25	15	False	True	True	False	28.0	0.030110283	wide
25	15	False	True	True	False	29.0	0.036255967	wide
25	15	False	True	True	False	30.0	0.041834038	wide
25	15	False	True	True	False	31.0	0.046684742	wide
25	15	False	True	True	False	32.0	0.050730325	wide
25	15	False	True	True	False	33.0	0.053952795	wide
25	15	False	True	True	False	34.0	0.056378935	wide
25	15	False	True	True	False	35.0	0.058080133	wide
25	15	False	True	True	False	36.0	0.059214894	wide
25	15	False	True	True	False	37.0	0.060177628	wide
25	15	False	True	True	False	38.0	0.061924838	wide
25	15	False	True	True	False	39.0	0.06642941	wide
25	15	False	True	True	False	40.0	0.07685392	wide
25	15	False	True	True	True	10.0	4.664912	narrow
25	15	False	True	True	True	11.0	216.34262	narrow
25	15	False	True	True	True	12.0	3.2872663	narrow
25	15	False	True	True	True	13.0	0.52820915	narrow
25	15	False	True	True	True	14.0	0.2146232	narrow
25	15	False	True	True	True	15.0	0.073257364	narrow
25	15	False	True	True	True	16.0	0.021226216	narrow
25	15	False	True	True	True	17.0	0.014358101	narrow
25	15	False	True	True	True	18.0	0.029445771	narrow
25	15	False	True	True	True	19.0	0.05397265	narrow
25	15	False	True	True	True	20.0	0.08070353	narrow
25	15	False	True	True	True	21.0	0.10546525	narrow
25	15	False	True	True	True	22.0	0.12637734	narrow
25	15	False	True	True	True	23.0	0.1464165	narrow
25	15	False	True	True	True	24.0	0.18890543	narrow
25	15	False	True	True	True	25.0	0.32134312	narrow
25	15	False	True	True	True	10.0	5.0352845	wide
25	15	False	True	True	True	11.0	195.59644	wide
25	15	False	True	True	True	12.0	3.5936084	wide
25	15	False	True	True	True	13.0	1.0747161	wide
25	15	False	True	True	True	14.0	1.0115981	wide
25	15	False	True	True	True	15.0	0.42135674	wide
25	15	False	True	True	True	16.0	0.27111468	wide
25	15	False	True	True	True	17.0	0.17280133	wide
25	15	False	True	True	True	18.0	0.105803706	wide
25	15	False	True	True	True	19.0	0.06145986	wide
25	15	False	True	True	True	20.0	0.03329482	wide
25	15	False	True	True	True	21.0	0.016710402	wide
25	15	False	True	True	True	22.0	0.008430125	wide
25	15	False	True	True	True	23.0	0.006042635	wide
25	15	False	True	True	True	24.0	0.007711735	wide
25	15	False	True	True	True	25.0	0.012015833	wide
25	15	False	True	True	True	26.0	0.017860126	wide
25	15	False	True	True	True	27.0	0.024419397	wide
25	15	False	True	True	True	28.0	0.031091161	wide
25	15	False	True	True	True	29.0	0.037454445	wide
25	15	False	True	True	True	30.0	0.043232743	wide
25	15	False	True	True	True	31.0	0.04826107	wide
25	15	False	True	True	True	32.0	0.052458897	wide
25	15	False	True	True	True	33.0	0.055807486	wide
25	15	False	True	True	True	34.0	0.058335137	wide
25	15	False	True	True	True	35.0	0.06012093	wide
25	15	False	True	True	True	36.0	0.061353654	wide
25	15	False	True	True	True	37.0	0.06252915	wide
25	15	False	True	True	True	38.0	0.06488	wide
25	15	False	True	True	True	39.0	0.070972495	wide
25	15	False	True	True	True	40.0	0.08493545	wide
25	15	False	True	True	True	10.0	3.9451075	narrow
25	15	False	True	True	True	11.0	209.34	narrow
25	15	False	True	True	True	12.0	2.7729728	narrow
25	15	False	True	True	True	13.0	0.47394475	narrow
25	15	False	True	True	True	14.0	0.19573502	narrow
25	15	False	True	True	True	15.0	0.066639125	narrow
25	15	False	True	True	True	16.0	0.019253679	narrow
25	15	False	True	True	True	17.0	0.013400256	narrow
25	15	False	True	True	True	18.0	0.027917376	narrow
25	15	False	True	True	True	19.0	0.05124159	narrow
25	15	False	True	True	True	20.0	0.07659688	narrow
25	15	False	True	True	True	21.0	0.10004224	narrow
25	15	False	True	True	True	22.0	0.11969423	narrow
25	15	False	True	True	True	23.0	0.13709804	narrow
25	15	False	True	True	True	24.0	0.166612	narrow
25	15	False	True	True	True	25.0	0.24997172	narrow
25	15	False	True	True	True	10.0	3.7832227	wide
25	15	False	True	True	True	11.0	189.99683	wide
25	15	False	True	True	True	12.0	3.3604503	wide
25	15	False	True	True	True	13.0	0.92683977	wide
25	15	False	True	True	True	14.0	0.88842094	wide
25	15	False	True	True	True	15.0	0.39174762	wide
25	15	False	True	True	True	16.0	0.25385618	wide
25	15	False	True	True	True	17.0	0.16249892	wide
25	15	False	True	True	True	18.0	0.10004717	wide
25	15	False	True	True	True	19.0	0.058458436	wide
25	15	False	True	True	True	20.0	0.031875283	wide
25	15	False	True	True	True	21.0	0.016135838	wide
25	15	False	True	True	True	22.0	0.0082324855	wide
25	15	False	True	True	True	23.0	0.0059171827	wide
25	15	False	True	True	True	24.0	0.0074589048	wide
25	15	False	True	True	True	25.0	0.011509175	wide
25	15	False	True	True	True	26.0	0.017026516	wide
25	15	False	True	True	True	27.0	0.023225022	wide
25	15	False	True	True	True	28.0	0.029530775	wide
25	15	False	True	True	True	29.0	0.035542905	wide
25	15	False	True	True	True	30.0	0.04099835	wide
25	15	False	True	True	True	31.0	0.045740377	wide
25	15	False	True	True	True	32.0	0.04969278	wide
25	15	False	True	True	True	33.0	0.05283797	wide
25	15	False	True	True	True	34.0	0.05520176	wide
25	15	False	True	True	True	35.0	0.056850795	wide
25	15	False	True	True	True	36.0	0.05792495	wide
25	15	False	True	True	True	37.0	0.058756337	wide
25	15	False	True	True	True	38.0	0.060131814	wide
25	15	False	True	True	True	39.0	0.063659616	wide
25	15	False	True	True	True	40.0	0.07190869	wide
25	18	False	True	True	False	10.0	7.1182923	narrow
25	18	False	True	True	False	11.0	59.23338	narrow
25	18	False	True	True	False	12.0	1.1072209	narrow
25	18	False	True	True	False	13.0	0.6289197	narrow
25	18	False	True	True	False	14.0	0.2607261	narrow
25	18	False	True	True	False	15.0	0.10842969	narrow
25	18	False	True	True	False	16.0	0.036555883	narrow
25	18	False	True	True	False	17.0	0.009863176	narrow
25	18	False	True	True	False	18.0	0.008364144	narrow
25	18	False	True	True	False	19.0	0.020304533	narrow
25	18	False	True	True	False	20.0	0.038579497	narrow
25	18	False	True	True	False	21.0	0.05869461	narrow
25	18	False	True	True	False	22.0	0.077860825	narrow
25	18	False	True	True	False	23.0	0.09448786	narrow
25	18	False	True	True	False	24.0	0.107818864	narrow
25	18	False	True	True	False	25.0	0.11765128	narrow
25	18	False	True	True	False	10.0	6.037919	wide
25	18	False	True	True	False	11.0	47.331184	wide
25	18	False	True	True	False	12.0	3.1298244	wide
25	18	False	True	True	False	13.0	0.91040117	wide
25	18	False	True	True	False	14.0	0.6404571	wide
25	18	False	True	True	False	15.0	0.34373066	wide
25	18	False	True	True	False	16.0	0.20267136	wide
25	18	False	True	True	False	17.0	0.119854376	wide
25	18	False	True	True	False	18.0	0.066933	wide
25	18	False	True	True	False	19.0	0.03434103	wide
25	18	False	True	True	False	20.0	0.015693324	wide
25	18	False	True	True	False	21.0	0.006495532	wide
25	18	False	True	True	False	22.0	0.0036802336	wide
25	18	False	True	True	False	23.0	0.005095505	wide
25	18	False	True	True	False	24.0	0.009175907	wide
25	18	False	True	True	False	25.0	0.014770519	wide
25	18	False	True	True	False	26.0	0.021043947	wide
25	18	False	True	True	False	27.0	0.027406659	wide
25	18	False	True	True	False	28.0	0.03345923	wide
25	18	False	True	True	False	29.0	0.038947247	wide
25	18	False	True	True	False	30.0	0.043724626	wide
25	18	False	True	True	False	31.0	0.047723744	wide
25	18	False	True	True	False	32.0	0.050932884	wide
25	18	False	True	True	False	33.0	0.05337806	wide
25	18	False	True	True	False	34.0	0.05510967	wide
25	18	False	True	True	False	35.0	0.056192633	wide
25	18	False	True	True	False	36.0	0.056698833	wide
25	18	False	True	True	False	37.0	0.056702293	wide
25	18	False	True	True	False	38.0	0.05627545	wide
25	18	False	True	True	False	39.0	0.05548696	wide
25	18	False	True	True	False	40.0	0.05440028	wide
