subject	model_label	fit_response	smoothed	spherical_noise	many_samples	wide		range	n	mean_E	mean_error	var_E	mean_abs_error
26	15	False	True	True	False	False	29	wide	23.0	22.923006	-0.0769948978424072	0.5220566	0.5687298374176025
26	15	False	True	True	False	False	30	wide	24.0	23.779184	-0.2208171939849853	0.33444652	0.4600080280303955
26	15	False	True	True	False	False	31	wide	25.0	24.383139	-0.6168620281219482	0.2563431	0.6168620281219482
26	15	False	True	True	True	False	0	narrow	10.0	10.024459	0.0244582103729248	0.015897261	0.0244582297325134
26	15	False	True	True	True	False	1	narrow	11.0	11.050633	0.0506338782787323	0.040526696	0.0728445695400238
26	15	False	True	True	True	False	2	narrow	12.0	12.033242	0.0332418933391571	0.08899959	0.1365302093982696
26	15	False	True	True	True	False	3	narrow	13.0	13.055354	0.0553540639877319	0.104239315	0.1733641795158386
26	15	False	True	True	True	False	4	narrow	14.0	14.037604	0.0376050315856933	0.1700099	0.2586484922409057
26	15	False	True	True	True	False	5	narrow	15.0	15.001342	0.0013426130294799	0.18264759	0.2798779252052307
26	15	False	True	True	True	False	6	narrow	16.0	15.994782	-0.0052175597667694	0.19143158	0.2854957671642303
26	15	False	True	True	True	False	7	narrow	17.0	17.000069	6.949119567871094e-05	0.19147193	0.2844290887832642
26	15	False	True	True	True	False	8	narrow	18.0	18.011698	0.0116984917640686	0.19931504	0.2948176733970642
26	15	False	True	True	True	False	9	narrow	19.0	19.016853	0.0168537733078002	0.21459593	0.3117124908447266
26	15	False	True	True	True	False	10	narrow	20.0	20.025566	0.0255660471916198	0.23558189	0.3344422400474548
26	15	False	True	True	True	False	11	narrow	21.0	21.032509	0.0325093793869018	0.26411667	0.3649152166366577
26	15	False	True	True	True	False	12	narrow	22.0	22.030066	0.0300655374526977	0.2786321	0.3841536638259887
26	15	False	True	True	True	False	13	narrow	23.0	23.01268	0.0126795455932617	0.27867246	0.3968055810928345
26	15	False	True	True	True	False	14	narrow	24.0	23.889038	-0.1109620042800903	0.22233768	0.3556117593765259
26	15	False	True	True	True	False	15	narrow	25.0	24.579622	-0.4203782403945922	0.15287913	0.4203782403945922
26	15	False	True	True	True	False	16	wide	10.0	10.034982	0.0349820960998535	0.018699236	0.0349821125030517
26	15	False	True	True	True	False	17	wide	11.0	11.022499	0.0224994078636169	0.032907803	0.0554182690620422
26	15	False	True	True	True	False	18	wide	12.0	12.06548	0.0654807599544525	0.071806975	0.1272095537662506
26	15	False	True	True	True	False	19	wide	13.0	13.072409	0.0724086756706237	0.14394747	0.2279420070648193
26	15	False	True	True	True	False	20	wide	14.0	14.068863	0.0688621272087097	0.22590218	0.3103741372108459
26	15	False	True	True	True	False	21	wide	15.0	15.05278	0.0527804469108581	0.33038002	0.3770162007331848
26	15	False	True	True	True	False	22	wide	16.0	16.137428	0.1374288011074066	0.30044273	0.3970326025485992
26	15	False	True	True	True	False	23	wide	17.0	16.97985	-0.0201478257656097	0.4160176	0.4634127631664276
26	15	False	True	True	True	False	24	wide	18.0	18.120045	0.1200455419063568	0.5133293	0.528998169374466
26	15	False	True	True	True	False	25	wide	19.0	19.072033	0.072033168888092	0.54213214	0.5550156414985656
26	15	False	True	True	True	False	26	wide	20.0	20.017263	0.017263632774353	0.60354006	0.5910890573501587
26	15	False	True	True	True	False	27	wide	21.0	21.00982	0.0098214599609375	0.61406475	0.5997203092575073
26	15	False	True	True	True	False	28	wide	22.0	21.983702	-0.0162982879638671	0.60257304	0.5987058401107788
26	15	False	True	True	True	False	29	wide	23.0	22.921156	-0.0788438445091247	0.5202816	0.5545851134300231
26	15	False	True	True	True	False	30	wide	24.0	23.745882	-0.2541179533004761	0.37859607	0.4864528244018554
26	15	False	True	True	True	False	31	wide	25.0	24.371227	-0.6287733401298523	0.2521767	0.6287733401298523
26	15	False	True	True	True	True	0	narrow	10.0	10.026702	0.0267018357753753	0.015659569	0.0267018544673919
26	15	False	True	True	True	True	1	narrow	11.0	11.047795	0.0477952551364898	0.039234843	0.0708794160366058
26	15	False	True	True	True	True	2	narrow	12.0	12.03403	0.0340300265312194	0.08606685	0.1347101194381713
26	15	False	True	True	True	True	3	narrow	13.0	13.05352	0.0535201453208923	0.10133789	0.1683839653968811
26	15	False	True	True	True	True	4	narrow	14.0	14.028318	0.0283187945365905	0.16955404	0.2585016092300415
26	15	False	True	True	True	True	5	narrow	15.0	15.001836	0.0018356470108032	0.18383238	0.2816635317802429
26	15	False	True	True	True	True	6	narrow	16.0	15.99636	-0.0036398571968078	0.19281387	0.2880293215751648
26	15	False	True	True	True	True	7	narrow	17.0	17.004248	0.0042462389469146	0.18843624	0.2846426820278168
26	15	False	True	True	True	True	8	narrow	18.0	18.008656	0.0086566944122314	0.19489823	0.2910757461547851
26	15	False	True	True	True	True	9	narrow	19.0	19.018429	0.0184279984474182	0.22150038	0.3163082724571228
26	15	False	True	True	True	True	10	narrow	20.0	20.028557	0.0285559773445129	0.23527993	0.334817305278778
26	15	False	True	True	True	True	11	narrow	21.0	21.034344	0.0343436392784118	0.26589197	0.3627655560493469
26	15	False	True	True	True	True	12	narrow	22.0	22.036846	0.0368472305297851	0.30053598	0.3909673000335693
26	15	False	True	True	True	True	13	narrow	23.0	23.04711	0.0471088795661926	0.34936565	0.4292987147331237
26	15	False	True	True	True	True	14	narrow	24.0	24.054873	0.054872483253479	0.4116722	0.468565873336792
26	15	False	True	True	True	True	15	narrow	25.0	25.05123	0.0512290264129638	0.45555323	0.5003207523345947
26	15	False	True	True	True	True	16	narrow	26.0	26.067905	0.067906549167633	0.5304775	0.5414341391563415
26	15	False	True	True	True	True	17	narrow	27.0	27.081556	0.0815572032928466	0.6157555	0.5838302068710327
26	15	False	True	True	True	True	18	narrow	28.0	28.093056	0.0930556777954101	0.68871665	0.6229923854827881
26	15	False	True	True	True	True	19	narrow	29.0	29.104353	0.1043526116371154	0.8057031	0.6743984477043152
26	15	False	True	True	True	True	20	narrow	30.0	30.1176	0.1175984528541564	0.93197256	0.7285069314002991
26	15	False	True	True	True	True	21	narrow	31.0	31.140903	0.1409033894538879	1.0564275	0.7792586384773255
26	15	False	True	True	True	True	22	narrow	32.0	32.14968	0.1496820356369018	1.1691744	0.8274836980819702
26	15	False	True	True	True	True	23	narrow	33.0	33.186718	0.1867189461708069	1.319323	0.8858944891929627
26	15	False	True	True	True	True	24	narrow	34.0	34.168034	0.1680330778121948	1.430467	0.9345647886276244
26	15	False	True	True	True	True	25	narrow	35.0	35.163692	0.1636924521446228	1.4576825	0.9584864079475404
26	15	False	True	True	True	True	26	narrow	36.0	36.076447	0.0764464293479919	1.4416269	0.9572297764778136
26	15	False	True	True	True	True	27	narrow	37.0	36.927917	-0.0720813716888427	1.2800789	0.8946010925292969
26	15	False	True	True	True	True	28	narrow	38.0	37.654575	-0.3454252969741821	1.0497221	0.8029484922409058
26	15	False	True	True	True	True	29	narrow	39.0	38.24776	-0.7522377788543702	0.81516033	0.8487990917205811
26	15	False	True	True	True	True	30	narrow	40.0	38.673313	-1.3266867857933045	0.62428343	1.3266867857933045
26	15	False	True	True	True	True	31	wide	10.0	10.035036	0.0350361190319061	0.01850314	0.0350361360073089
26	15	False	True	True	True	True	32	wide	11.0	11.0205555	0.0205558284282684	0.029344408	0.052888181734085
26	15	False	True	True	True	True	33	wide	12.0	12.066112	0.0661117464065551	0.07641313	0.1272635461807251
26	15	False	True	True	True	True	34	wide	13.0	13.071875	0.0718753197669982	0.15135667	0.2271355218887329
26	15	False	True	True	True	True	35	wide	14.0	14.072195	0.0721947769641876	0.2315909	0.3145429354190826
26	15	False	True	True	True	True	36	wide	15.0	15.052372	0.0523713809013366	0.3222884	0.3723653141021728
26	15	False	True	True	True	True	37	wide	16.0	16.141802	0.1418015095710754	0.3010948	0.3933258852958679
26	15	False	True	True	True	True	38	wide	17.0	16.981743	-0.0182563737869262	0.42586568	0.4652668344497681
26	15	False	True	True	True	True	39	wide	18.0	18.13188	0.1318793352127075	0.5056742	0.5261229494094849
26	15	False	True	True	True	True	40	wide	19.0	19.076647	0.0766471226692199	0.5410535	0.5508391520500183
26	15	False	True	True	True	True	41	wide	20.0	20.022121	0.0221215147972106	0.6082892	0.5899727097511291
26	15	False	True	True	True	True	42	wide	21.0	21.005407	0.0054085907459259	0.6449312	0.6046372485637664
26	15	False	True	True	True	True	43	wide	22.0	22.015577	0.0155775185585021	0.68881243	0.6216176253318787
26	15	False	True	True	True	True	44	wide	23.0	23.015877	0.0158768976211547	0.6965863	0.6304788316726685
26	15	False	True	True	True	True	45	wide	24.0	24.033613	0.0336129768371582	0.77248746	0.6576186380386353
26	15	False	True	True	True	True	46	wide	25.0	25.035421	0.0354223470687866	0.76285434	0.6611518964767457
26	15	False	True	True	True	True	47	wide	26.0	26.036615	0.0366161338806152	0.81493455	0.673564485168457
26	15	False	True	True	True	True	48	wide	27.0	27.045519	0.0455185421943664	0.86682427	0.7018700613975525
26	15	False	True	True	True	True	49	wide	28.0	28.051693	0.0516926744461059	0.9286943	0.7235406328201294
26	15	False	True	True	True	True	50	wide	29.0	29.06105	0.0610503442764282	0.98962486	0.7454647930145264
26	15	False	True	True	True	True	51	wide	30.0	30.063406	0.0634073078155517	1.0495949	0.7744017160415649
26	15	False	True	True	True	True	52	wide	31.0	31.074697	0.0746969754219055	1.1138735	0.7972506669044495
26	15	False	True	True	True	True	53	wide	32.0	32.08471	0.0847104826927185	1.1592605	0.8187139260292053
26	15	False	True	True	True	True	54	wide	33.0	33.08555	0.0855512288093566	1.2507702	0.8526852465629577
26	15	False	True	True	True	True	55	wide	34.0	34.076717	0.0767187195777893	1.3047273	0.8797679808616639
26	15	False	True	True	True	True	56	wide	35.0	35.065716	0.0657155502319336	1.3347054	0.9011131183624268
26	15	False	True	True	True	True	57	wide	36.0	36.034153	0.0341517066955566	1.2834114	0.8913503116607666
26	15	False	True	True	True	True	58	wide	37.0	36.91905	-0.0809490571975708	1.1824845	0.8519886079788208
26	15	False	True	True	True	True	59	wide	38.0	37.73242	-0.2675780198097229	0.92476106	0.7499323300361633
26	15	False	True	True	True	True	60	wide	39.0	38.383877	-0.6161221167564392	0.7291687	0.7510924510002136
26	15	False	True	True	True	True	61	wide	40.0	38.88845	-1.111550216579437	0.51654285	1.111550216579437
26	18	False	True	True	False	False	0	narrow	10.0	10.029271	0.0292710838317871	0.020484677	0.0292710914611816
26	18	False	True	True	False	False	1	narrow	11.0	11.045819	0.0458194093704223	0.03786365	0.0617721548080444
26	18	False	True	True	False	False	2	narrow	12.0	12.0224285	0.0224291219711303	0.08916337	0.1294511003494262
26	18	False	True	True	False	False	3	narrow	13.0	13.084247	0.0842468175888061	0.09689495	0.1687044858932495
26	18	False	True	True	False	False	4	narrow	14.0	13.989317	-0.0106824312210083	0.17835872	0.2513593835830688
26	18	False	True	True	False	False	5	narrow	15.0	15.033922	0.0339221324920654	0.1870072	0.2582894115447998
26	18	False	True	True	False	False	6	narrow	16.0	16.018501	0.0185010833740234	0.17576839	0.2709820022583007
26	18	False	True	True	False	False	7	narrow	17.0	16.993906	-0.0060946884155273	0.16933182	0.270696949005127
26	18	False	True	True	False	False	8	narrow	18.0	17.997389	-0.002611120223999	0.19090864	0.2882793178558349
26	18	False	True	True	False	False	9	narrow	19.0	19.028234	0.0282344207763671	0.20104899	0.308560432434082
26	18	False	True	True	False	False	10	narrow	20.0	20.010454	0.0104555158615112	0.26353183	0.3438767366409301
26	18	False	True	True	False	False	11	narrow	21.0	21.031384	0.0313835639953613	0.25023153	0.34727734375
26	18	False	True	True	False	False	12	narrow	22.0	22.065674	0.0656745529174804	0.2928398	0.3921033363342285
26	18	False	True	True	False	False	13	narrow	23.0	23.038124	0.0381255187988281	0.27887136	0.3984835815429687
26	18	False	True	True	False	False	14	narrow	24.0	23.914795	-0.0852052536010742	0.20786284	0.3485520706176758
26	18	False	True	True	False	False	15	narrow	25.0	24.573	-0.4269990730285644	0.14587605	0.4269990730285644
26	18	False	True	True	False	False	16	wide	10.0	10.036699	0.0366995973587036	0.019108938	0.0366996221542358
26	18	False	True	True	False	False	17	wide	11.0	11.032603	0.0326037645339965	0.028352637	0.051777979850769
26	18	False	True	True	False	False	18	wide	12.0	12.060049	0.0600485687255859	0.07326776	0.1318045425415039
26	18	False	True	True	False	False	19	wide	13.0	13.071213	0.071212794303894	0.1281787	0.2231127367019653
26	18	False	True	True	False	False	20	wide	14.0	14.070993	0.0709930620193481	0.23275715	0.3144477434158325
26	18	False	True	True	False	False	21	wide	15.0	14.969245	-0.0307547044754028	0.28887466	0.3334496641159057
26	18	False	True	True	False	False	22	wide	16.0	16.165302	0.1653025150299072	0.19917658	0.3085698871612549
26	18	False	True	True	False	False	23	wide	17.0	16.922009	-0.0779914817810058	0.32200313	0.3951088485717773
26	18	False	True	True	False	False	24	wide	18.0	18.221165	0.2211645097732544	0.45579138	0.5081129217147827
26	18	False	True	True	False	False	25	wide	19.0	19.103075	0.1030750999450683	0.47076315	0.5393338584899903
26	18	False	True	True	False	False	26	wide	20.0	20.078638	0.0786392517089843	0.56359214	0.5696817359924317
26	18	False	True	True	False	False	27	wide	21.0	20.992933	-0.0070665225982666	0.5632114	0.5673779277801514
26	18	False	True	True	False	False	28	wide	22.0	22.01784	0.0178391590118408	0.56727666	0.583327844619751
26	18	False	True	True	False	False	29	wide	23.0	22.930769	-0.0692301368713378	0.51186925	0.5599484825134278
26	18	False	True	True	False	False	30	wide	24.0	23.75042	-0.2495799922943115	0.34110966	0.4767771587371826
26	18	False	True	True	False	False	31	wide	25.0	24.374847	-0.6251524238586426	0.2631146	0.6251524238586426
26	18	False	True	True	True	False	0	narrow	10.0	10.026993	0.0269928856372833	0.01573125	0.0269929020404815
26	18	False	True	True	True	False	1	narrow	11.0	11.050831	0.0508311111450195	0.04166205	0.0740133102416992
26	18	False	True	True	True	False	2	narrow	12.0	12.020386	0.0203859215736389	0.084096745	0.1204435774803161
26	18	False	True	True	True	False	3	narrow	13.0	13.071848	0.0718476130485534	0.092747375	0.1587248714447021
26	18	False	True	True	True	False	4	narrow	14.0	14.011618	0.0116173917293548	0.15783426	0.2380843489170074
26	18	False	True	True	True	False	5	narrow	15.0	15.03308	0.0330797615528106	0.17353268	0.2636024856090546
26	18	False	True	True	True	False	6	narrow	16.0	15.9932785	-0.0067226079463958	0.1837741	0.2827395087718963
26	18	False	True	True	True	False	7	narrow	17.0	16.996778	-0.0032221826076507	0.18430588	0.2801683669567108
26	18	False	True	True	True	False	8	narrow	18.0	18.014307	0.0143065235137939	0.19279395	0.2866076606750488
26	18	False	True	True	True	False	9	narrow	19.0	19.0231	0.0230998459815979	0.20537984	0.3040162655830383
26	18	False	True	True	True	False	10	narrow	20.0	20.032646	0.0326467063426971	0.23077634	0.332222816324234
26	18	False	True	True	True	False	11	narrow	21.0	21.028158	0.0281577980995178	0.2624592	0.3626242651939392
26	18	False	True	True	True	False	12	narrow	22.0	22.033314	0.0333139120101928	0.28392896	0.3888390775680542
26	18	False	True	True	True	False	13	narrow	23.0	23.025772	0.0257712592601776	0.28693292	0.4043393335819244
26	18	False	True	True	True	False	14	narrow	24.0	23.889505	-0.1104939661026001	0.22783145	0.3599251699447632
26	18	False	True	True	True	False	15	narrow	25.0	24.575245	-0.4247544783592224	0.15555608	0.4247544783592224
26	18	False	True	True	True	False	16	wide	10.0	10.035044	0.0350437937259674	0.01828044	0.0350438127040863
26	18	False	True	True	True	False	17	wide	11.0	11.022997	0.022996617937088	0.031844378	0.0542399672985076
26	18	False	True	True	True	False	18	wide	12.0	12.070889	0.070889659166336	0.08162225	0.1366500660419464
26	18	False	True	True	True	False	19	wide	13.0	13.076326	0.0763267743587493	0.1610494	0.2421861679553985
26	18	False	True	True	True	False	20	wide	14.0	14.067114	0.067113643503189	0.21651953	0.3110181212902069
26	18	False	True	True	True	False	21	wide	15.0	14.981634	-0.0183659072875976	0.3233744	0.3407484783172607
26	18	False	True	True	True	False	22	wide	16.0	16.18122	0.1812194250583648	0.1982714	0.3086358056545257
26	18	False	True	True	True	False	23	wide	17.0	16.911545	-0.0884546597480774	0.32225206	0.3912342089653015
26	18	False	True	True	True	False	24	wide	18.0	18.185616	0.1856152403354644	0.44342032	0.4841968329906463
26	18	False	True	True	True	False	25	wide	19.0	19.093899	0.0938986908912658	0.5004392	0.5282526782035828
26	18	False	True	True	True	False	26	wide	20.0	20.024485	0.0244849256038665	0.57159823	0.5743927376270295
26	18	False	True	True	True	False	27	wide	21.0	21.00839	0.0083901356220245	0.611711	0.5972466058254242
26	18	False	True	True	True	False	28	wide	22.0	21.996986	-0.0030144086837768	0.5772385	0.5871801797866821
26	18	False	True	True	True	False	29	wide	23.0	22.933533	-0.0664669381141662	0.50527745	0.5485308756828308
26	18	False	True	True	True	False	30	wide	24.0	23.74277	-0.2572310173034668	0.38431036	0.4866000190734863
26	18	False	True	True	True	False	31	wide	25.0	24.382538	-0.6174623068809509	0.2503337	0.6174623068809509
26	18	False	True	True	True	True	0	narrow	10.0	10.0266485	0.0266486644744873	0.016857957	0.0266486800193786
26	18	False	True	True	True	True	1	narrow	11.0	11.04984	0.0498394644260406	0.041739237	0.0725507676601409
26	18	False	True	True	True	True	2	narrow	12.0	12.019374	0.0193733981132507	0.087650985	0.1230963366508483
26	18	False	True	True	True	True	3	narrow	13.0	13.070607	0.0706073333740234	0.09425162	0.1590924547195434
26	18	False	True	True	True	True	4	narrow	14.0	13.999806	-0.0001931022167205	0.15743962	0.2371149573802948
26	18	False	True	True	True	True	5	narrow	15.0	15.028389	0.0283894134521484	0.17076302	0.2599950147628784
26	18	False	True	True	True	True	6	narrow	16.0	15.995421	-0.0045777056217193	0.18854684	0.2845080456256866
26	18	False	True	True	True	True	7	narrow	17.0	16.999674	-0.000326809310913	0.194977	0.2860436351776123
26	18	False	True	True	True	True	8	narrow	18.0	18.012445	0.0124449132442474	0.19612202	0.2886762693881988
26	18	False	True	True	True	True	9	narrow	19.0	19.017315	0.017315949344635	0.21075135	0.3093880442619324
26	18	False	True	True	True	True	10	narrow	20.0	20.026152	0.0261511312484741	0.23933916	0.3343171392440796
26	18	False	True	True	True	True	11	narrow	21.0	21.031359	0.0313594190597534	0.27119252	0.3661727792739868
26	18	False	True	True	True	True	12	narrow	22.0	22.041624	0.041625534915924	0.30771965	0.3982995091438293
26	18	False	True	True	True	True	13	narrow	23.0	23.046925	0.0469250347137451	0.3495019	0.4280569332122803
26	18	False	True	True	True	True	14	narrow	24.0	24.05904	0.0590401932716369	0.4046854	0.4669466452598572
26	18	False	True	True	True	True	15	narrow	25.0	25.061357	0.0613572759628295	0.4643878	0.5068589502334595
26	18	False	True	True	True	True	16	narrow	26.0	26.07579	0.0757908477783203	0.5326776	0.5438661334991455
26	18	False	True	True	True	True	17	narrow	27.0	27.079813	0.0798112467765808	0.63844115	0.5923857810020446
26	18	False	True	True	True	True	18	narrow	28.0	28.099268	0.0992689428329467	0.7378451	0.641002408027649
26	18	False	True	True	True	True	19	narrow	29.0	29.118567	0.1185670433044433	0.8315454	0.6882970323562622
26	18	False	True	True	True	True	20	narrow	30.0	30.12427	0.1242686872482299	0.9408541	0.7344298362731934
26	18	False	True	True	True	True	21	narrow	31.0	31.145927	0.1459280664443969	1.0824349	0.7873367795944214
26	18	False	True	True	True	True	22	narrow	32.0	32.162067	0.1620655414581298	1.224628	0.8442758682250977
26	18	False	True	True	True	True	23	narrow	33.0	33.184475	0.1844741580963134	1.3679304	0.8981878681182861
26	18	False	True	True	True	True	24	narrow	34.0	34.187294	0.187292999458313	1.4344045	0.9379032495498656
26	18	False	True	True	True	True	25	narrow	35.0	35.145653	0.1456522730827331	1.5264579	0.9752830716133116
26	18	False	True	True	True	True	26	narrow	36.0	36.09663	0.0966317421913146	1.4613132	0.9670352023124696
26	18	False	True	True	True	True	27	narrow	37.0	36.922497	-0.0775033867835998	1.3053436	0.9031744118690492
26	18	False	True	True	True	True	28	narrow	38.0	37.640743	-0.3592547507286072	1.0582571	0.8127791407585144
26	18	False	True	True	True	True	29	narrow	39.0	38.222034	-0.7779671604156494	0.8344729	0.8677221523284913
26	18	False	True	True	True	True	30	narrow	40.0	38.643414	-1.3565869817733764	0.6336015	1.3565869817733764
26	18	False	True	True	True	True	31	wide	10.0	10.037274	0.0372739926815033	0.04298571	0.0372740109920501
26	18	False	True	True	True	True	32	wide	11.0	11.021495	0.0214949642181396	0.039215323	0.0560897170066833
26	18	False	True	True	True	True	33	wide	12.0	12.067325	0.067324640417099	0.081147775	0.1319208317279815
26	18	False	True	True	True	True	34	wide	13.0	13.071265	0.0712651989936828	0.15384816	0.2354118478775024
26	18	False	True	True	True	True	35	wide	14.0	14.064145	0.0641445819377899	0.22864507	0.312863993024826
26	18	False	True	True	True	True	36	wide	15.0	14.980736	-0.0192632979393005	0.3253226	0.337141246509552
26	18	False	True	True	True	True	37	wide	16.0	16.182102	0.1821020974636077	0.20522153	0.3094103535175323
26	18	False	True	True	True	True	38	wide	17.0	16.912642	-0.0873579545021057	0.33040032	0.3969996882438659
26	18	False	True	True	True	True	39	wide	18.0	18.191868	0.1918692846775055	0.47568628	0.4986671561717987
26	18	False	True	True	True	True	40	wide	19.0	19.093302	0.0933008594989776	0.51449317	0.5309467267513275
26	18	False	True	True	True	True	41	wide	20.0	20.028385	0.0283847465515136	0.59439605	0.5799943323135376
26	18	False	True	True	True	True	42	wide	21.0	21.022198	0.0221966277122497	0.62393683	0.5952355704307556
26	18	False	True	True	True	True	43	wide	22.0	22.015911	0.0159105619430542	0.6710897	0.6146233966827392
26	18	False	True	True	True	True	44	wide	23.0	23.016457	0.0164567330360412	0.7024501	0.6250467469215393
26	18	False	True	True	True	True	45	wide	24.0	24.031141	0.0311414649009704	0.74120694	0.6420826497077942
26	18	False	True	True	True	True	46	wide	25.0	25.045658	0.0456584209442138	0.76596975	0.6556657371520996
26	18	False	True	True	True	True	47	wide	26.0	26.044498	0.0444987141609191	0.8024256	0.6742158602714539
26	18	False	True	True	True	True	48	wide	27.0	27.047546	0.0475465532302856	0.85062873	0.6938634433746338
26	18	False	True	True	True	True	49	wide	28.0	28.05738	0.0573799200057983	0.90873265	0.7196836112976074
26	18	False	True	True	True	True	50	wide	29.0	29.068968	0.0689684050559997	0.9922172	0.7498558485984802
26	18	False	True	True	True	True	51	wide	30.0	30.066833	0.066835827922821	1.0489469	0.7702532237052917
26	18	False	True	True	True	True	52	wide	31.0	31.081068	0.0810682518959045	1.1434661	0.8097497979164123
26	18	False	True	True	True	True	53	wide	32.0	32.08302	0.0830197541236877	1.213748	0.8399629187583924
26	18	False	True	True	True	True	54	wide	33.0	33.09692	0.0969208610534668	1.3446627	0.883065325164795
26	18	False	True	True	True	True	55	wide	34.0	34.08965	0.0896507297515869	1.3161664	0.8884937026977539
26	18	False	True	True	True	True	56	wide	35.0	35.07108	0.0710767808914184	1.3417625	0.9037291051864624
26	18	False	True	True	True	True	57	wide	36.0	36.04691	0.0469104321479797	1.3082211	0.8974850150108338
26	18	False	True	True	True	True	58	wide	37.0	36.928646	-0.0713534993171692	1.1607587	0.8471084343910217
26	18	False	True	True	True	True	59	wide	38.0	37.714115	-0.2858829549789429	0.9824008	0.7737056608200074
26	18	False	True	True	True	True	60	wide	39.0	38.36922	-0.6307782475471496	0.7368549	0.7617870926856994
26	18	False	True	True	True	True	61	wide	40.0	38.852745	-1.1472546270370485	0.5343194	1.1472546270370485
26	31	False	True	True	False	False	0	narrow	10.0	10.035876	0.0358759975433349	0.021278424	0.0358760185241699
26	31	False	True	True	False	False	1	narrow	11.0	11.052312	0.0523117713928222	0.034736715	0.0737415294647216
26	31	False	True	True	False	False	2	narrow	12.0	12.089663	0.0896625413894653	0.11050467	0.1831290636062622
26	31	False	True	True	False	False	3	narrow	13.0	13.046486	0.0464865350723266	0.15470244	0.2680349721908569
26	31	False	True	True	False	False	4	narrow	14.0	13.988419	-0.0115810785293579	0.20119622	0.3095515336990356
26	31	False	True	True	False	False	5	narrow	15.0	15.024326	0.024326316833496	0.20957743	0.3153432521820068
26	31	False	True	True	False	False	6	narrow	16.0	15.9888	-0.0112002363204956	0.22326511	0.3169249258041381
26	31	False	True	True	False	False	7	narrow	17.0	16.97422	-0.0257796878814697	0.19804026	0.299087854385376
26	31	False	True	True	False	False	8	narrow	18.0	18.016356	0.0163549175262451	0.23751882	0.3292622966766357
26	31	False	True	True	False	False	9	narrow	19.0	19.032133	0.03213352394104	0.21643853	0.3193813724517822
26	31	False	True	True	False	False	10	narrow	20.0	20.024511	0.0245109272003173	0.25316986	0.3503396244049072
26	31	False	True	True	False	False	11	narrow	21.0	21.05713	0.05713134765625	0.29503873	0.382127872467041
26	31	False	True	True	False	False	12	narrow	22.0	22.05522	0.0552192230224609	0.30686003	0.4088441696166992
26	31	False	True	True	False	False	13	narrow	23.0	22.99294	-0.0070581092834472	0.28219897	0.406674430847168
26	31	False	True	True	False	False	14	narrow	24.0	23.899485	-0.1005155162811279	0.21517403	0.3554659442901611
26	31	False	True	True	False	False	15	narrow	25.0	24.558361	-0.4416377201080322	0.16691856	0.4416377201080322
26	31	False	True	True	False	False	16	wide	10.0	10.028801	0.0288003091812133	0.017380577	0.028800326347351
26	31	False	True	True	False	False	17	wide	11.0	11.02755	0.0275497646331787	0.032143988	0.0539080772399902
26	31	False	True	True	False	False	18	wide	12.0	12.05904	0.0590400791168212	0.07339224	0.1259046287536621
26	31	False	True	True	False	False	19	wide	13.0	13.084761	0.0847608108520507	0.15651198	0.2301889820098877
26	31	False	True	True	False	False	20	wide	14.0	14.09233	0.092330132484436	0.2797058	0.3184579191207886
26	31	False	True	True	False	False	21	wide	15.0	15.099064	0.0990638532638549	0.29999384	0.4080409841537475
26	31	False	True	True	False	False	22	wide	16.0	16.094563	0.0945635843276977	0.48801446	0.4966230916976928
26	31	False	True	True	False	False	23	wide	17.0	17.042255	0.042255145072937	0.42979026	0.4998732004165649
26	31	False	True	True	False	False	24	wide	18.0	18.112946	0.1129443550109863	0.56402296	0.5696959114074707
26	31	False	True	True	False	False	25	wide	19.0	18.996246	-0.0037538900375366	0.5794966	0.5705099058151245
26	31	False	True	True	False	False	26	wide	20.0	19.973675	-0.0263265895843505	0.58340293	0.5827227420806885
26	31	False	True	True	False	False	27	wide	21.0	21.043844	0.0438446521759033	0.5787497	0.575313009262085
26	31	False	True	True	False	False	28	wide	22.0	21.977022	-0.0229782524108886	0.55277383	0.5804688186645508
26	31	False	True	True	False	False	29	wide	23.0	22.928766	-0.071234748840332	0.533409	0.5745748672485351
26	31	False	True	True	False	False	30	wide	24.0	23.760157	-0.2398432846069336	0.34396207	0.4733125305175781
26	31	False	True	True	False	False	31	wide	25.0	24.398144	-0.6018547534942627	0.23592442	0.6018547534942627
26	31	False	True	True	False	True	0	narrow	10.0	10.026028	0.0260269050598144	0.015581576	0.0260269355773925
26	31	False	True	True	False	True	1	narrow	11.0	11.057186	0.0571860389709472	0.043004338	0.0737880516052246
26	31	False	True	True	False	True	2	narrow	12.0	12.100428	0.1004281311035156	0.114991195	0.1927893524169922
26	31	False	True	True	False	True	3	narrow	13.0	13.039572	0.0395715007781982	0.16718645	0.2675994415283203
26	31	False	True	True	False	True	4	narrow	14.0	13.999192	-0.0008076276779174	0.21223411	0.3112835702896118
26	31	False	True	True	False	True	5	narrow	15.0	14.9672985	-0.0327007789611816	0.21833661	0.3184129676818847
26	31	False	True	True	False	True	6	narrow	16.0	15.972259	-0.0277413835525512	0.2288247	0.3117488603591919
26	31	False	True	True	False	True	7	narrow	17.0	16.997032	-0.0029691543579101	0.20771733	0.3043704223632812
26	31	False	True	True	False	True	8	narrow	18.0	18.012194	0.0121927280426025	0.20105958	0.3151720714569092
26	31	False	True	True	False	True	9	narrow	19.0	19.037767	0.0377674713134765	0.21421239	0.3209357261657715
