subject	model_label	fit_response	smoothed		Unnamed: 0	n	fisher_information	condition	log(fisher_information)
14	31	False	True	50	50	29.0	0.058200445	wide	-2.8438622782258656
14	31	False	True	51	51	30.0	0.057456747	wide	-2.856722840329793
14	31	False	True	52	52	31.0	0.0528553	wide	-2.9401972878718388
14	31	False	True	53	53	32.0	0.046156965	wide	-3.0757074085106146
14	31	False	True	54	54	33.0	0.038576454	wide	-3.2551131886370466
14	31	False	True	55	55	34.0	0.031148447	wide	-3.4689908905292244
14	31	False	True	56	56	35.0	0.024632253	wide	-3.7036985972207406
14	31	False	True	57	57	36.0	0.019403374	wide	-3.942308310508981
14	31	False	True	58	58	37.0	0.015493888	wide	-4.167309655403174
14	31	False	True	59	59	38.0	0.0127214445	wide	-4.364466166197005
14	31	False	True	60	60	39.0	0.010820194	wide	-4.526341075964834
14	31	False	True	61	61	40.0	0.00953067	wide	-4.653240259485054
15	31	False	True	0	0	10.0	2.2076259	narrow	0.7919176847122494
15	31	False	True	1	1	11.0	5.4690504	narrow	1.699104999900889
15	31	False	True	2	2	12.0	1.4893234	narrow	0.39832192286575185
15	31	False	True	3	3	13.0	1.1151186	narrow	0.10896076696844247
15	31	False	True	4	4	14.0	0.9946512	narrow	-0.005363156045346794
15	31	False	True	5	5	15.0	0.89537996	narrow	-0.11050711448447625
15	31	False	True	6	6	16.0	0.82523537	narrow	-0.19208663636720066
15	31	False	True	7	7	17.0	0.75072294	narrow	-0.2867186167243404
15	31	False	True	8	8	18.0	0.68008447	narrow	-0.38553826793848767
15	31	False	True	9	9	19.0	0.65253997	narrow	-0.4268828849564231
15	31	False	True	10	10	20.0	0.63048464	narrow	-0.4612664854916754
15	31	False	True	11	11	21.0	0.5822173	narrow	-0.5409115332374788
15	31	False	True	12	12	22.0	0.52397907	narrow	-0.6463035382069193
15	31	False	True	13	13	23.0	0.4717995	narrow	-0.7512011717802134
15	31	False	True	14	14	24.0	0.42701712	narrow	-0.8509311728804275
15	31	False	True	15	15	25.0	0.38702428	narrow	-0.9492678489022772
15	31	False	True	16	16	26.0	0.35037345	narrow	-1.0487556933385789
15	31	False	True	17	17	27.0	0.31661075	narrow	-1.1500821775949264
15	31	False	True	18	18	28.0	0.28559002	narrow	-1.2531979931048538
15	31	False	True	19	19	29.0	0.25721088	narrow	-1.357858985802634
15	31	False	True	20	20	30.0	0.23136133	narrow	-1.4637745914113862
15	31	False	True	21	21	31.0	0.20791171	narrow	-1.5706417605480467
15	31	False	True	22	22	32.0	0.18671845	narrow	-1.6781534116780035
15	31	False	True	23	23	33.0	0.16762917	narrow	-1.7860010607322265
15	31	False	True	24	24	34.0	0.1504872	narrow	-1.893877248244036
15	31	False	True	25	25	35.0	0.13513523	narrow	-2.0014792982103704
15	31	False	True	26	26	36.0	0.121418424	narrow	-2.108512649103833
15	31	False	True	27	27	37.0	0.10918628	narrow	-2.214699864590468
15	31	False	True	28	28	38.0	0.09829462	narrow	-2.319785983743871
15	31	False	True	29	29	39.0	0.08860667	narrow	-2.4235481420376193
15	31	False	True	30	30	40.0	0.079994276	narrow	-2.5258001968680786
15	31	False	True	31	31	10.0	1.4270324	wide	0.3555970432124184
15	31	False	True	32	32	11.0	3.9681108	wide	1.3782901124198725
15	31	False	True	33	33	12.0	1.5666151	wide	0.44891730461257917
15	31	False	True	34	34	13.0	0.80858624	wide	-0.21246793898679323
15	31	False	True	35	35	14.0	0.6132672	wide	-0.48895454894782236
15	31	False	True	36	36	15.0	0.52735966	wide	-0.6398724964221665
15	31	False	True	37	37	16.0	0.47865716	wide	-0.736770678963538
15	31	False	True	38	38	17.0	0.43634284	wide	-0.829327014353553
15	31	False	True	39	39	18.0	0.39193437	wide	-0.9366608766779358
15	31	False	True	40	40	19.0	0.3489868	wide	-1.0527211798445633
15	31	False	True	41	41	20.0	0.31298223	wide	-1.1616088632165802
15	31	False	True	42	42	21.0	0.28622627	wide	-1.2509726271133652
15	31	False	True	43	43	22.0	0.26649165	wide	-1.3224123679496493
15	31	False	True	44	44	23.0	0.24902308	wide	-1.3902096960499006
15	31	False	True	45	45	24.0	0.23074119	wide	-1.466458586176365
15	31	False	True	46	46	25.0	0.21261601	wide	-1.5482675101711483
15	31	False	True	47	47	26.0	0.19770253	wide	-1.6209917517200236
15	31	False	True	48	48	27.0	0.1874659	wide	-1.6741583167780858
15	31	False	True	49	49	28.0	0.18046595	wide	-1.7122131616637455
15	31	False	True	50	50	29.0	0.17397332	wide	-1.7488533248576987
15	31	False	True	51	51	30.0	0.16610906	wide	-1.7951107183958916
15	31	False	True	52	52	31.0	0.15660203	wide	-1.8540475325464898
15	31	False	True	53	53	32.0	0.14622952	wide	-1.9225778368639077
15	31	False	True	54	54	33.0	0.13594274	wide	-1.9955215113156184
15	31	False	True	55	55	34.0	0.12636067	wide	-2.0686150007514517
15	31	False	True	56	56	35.0	0.11770041	wide	-2.1396127812895176
15	31	False	True	57	57	36.0	0.109920785	wide	-2.2079953089761024
15	31	False	True	58	58	37.0	0.10288177	wide	-2.2741748141307148
15	31	False	True	59	59	38.0	0.09644073	wide	-2.3388266562245676
15	31	False	True	60	60	39.0	0.090487875	wide	-2.4025394151526496
15	31	False	True	61	61	40.0	0.08494792	wide	-2.4657169161551296
16	31	False	True	0	0	10.0	79.507065	narrow	4.375845885636294
16	31	False	True	1	1	11.0	5.8613873	narrow	1.7683863161846185
16	31	False	True	2	2	12.0	2.9905903	narrow	1.0954707926660578
16	31	False	True	3	3	13.0	1.9338875	narrow	0.6595322257424951
16	31	False	True	4	4	14.0	1.1128666	narrow	0.10693920886568963
16	31	False	True	5	5	15.0	0.6624861	narrow	-0.41175570247394233
16	31	False	True	6	6	16.0	0.40584525	narrow	-0.9017833496749076
16	31	False	True	7	7	17.0	0.2570421	narrow	-1.3585153942732673
16	31	False	True	8	8	18.0	0.17223495	narrow	-1.7588957459099666
16	31	False	True	9	9	19.0	0.12379841	narrow	-2.0891007621097555
16	31	False	True	10	10	20.0	0.09583196	narrow	-2.345159037950306
16	31	False	True	11	11	21.0	0.08200185	narrow	-2.501013470996769
16	31	False	True	12	12	22.0	0.0838194	narrow	-2.4790907947069662
16	31	False	True	13	13	23.0	0.09979307	narrow	-2.304656536953465
16	31	False	True	14	14	24.0	0.11072901	narrow	-2.200669413978574
16	31	False	True	15	15	25.0	0.09855019	narrow	-2.317189317429914
16	31	False	True	16	16	26.0	0.08107429	narrow	-2.512389384150567
16	31	False	True	17	17	27.0	0.090097025	narrow	-2.4068681337809044
16	31	False	True	18	18	28.0	0.124040924	narrow	-2.087143735567702
16	31	False	True	19	19	29.0	0.15574738	narrow	-1.8595199432859186
16	31	False	True	20	20	30.0	0.16925445	narrow	-1.7763520750686284
16	31	False	True	21	21	31.0	0.1673617	narrow	-1.7875979404133826
16	31	False	True	22	22	32.0	0.15712227	narrow	-1.850730986924338
16	31	False	True	23	23	33.0	0.14151186	narrow	-1.9553717491568139
16	31	False	True	24	24	34.0	0.121032014	narrow	-2.1117001898677215
16	31	False	True	25	25	35.0	0.0968297	narrow	-2.3348015135768603
16	31	False	True	26	26	36.0	0.07146039	narrow	-2.6386119688031093
16	31	False	True	27	27	37.0	0.048076175	narrow	-3.0349685468283303
16	31	False	True	28	28	38.0	0.029407445	narrow	-3.526507405402616
16	31	False	True	29	29	39.0	0.017121028	narrow	-4.067447863342302
16	31	False	True	30	30	40.0	0.011627079	narrow	-4.454418504788776
16	31	False	True	31	31	10.0	103.59671	wide	4.640505572564369
16	31	False	True	32	32	11.0	6.3346934	wide	1.8460414148118363
16	31	False	True	33	33	12.0	3.6278875	wide	1.2886505229518201
16	31	False	True	34	34	13.0	2.0995212	wide	0.7417093187334258
16	31	False	True	35	35	14.0	1.3761749	wide	0.3193078389918103
16	31	False	True	36	36	15.0	0.96578234	wide	-0.03481679106916243
16	31	False	True	37	37	16.0	0.6385486	wide	-0.44855749050957816
16	31	False	True	38	38	17.0	0.42320162	wide	-0.8599065704680584
16	31	False	True	39	39	18.0	0.2924764	wide	-1.2293712993260193
16	31	False	True	40	40	19.0	0.20831336	wide	-1.5687117945098592
16	31	False	True	41	41	20.0	0.15152451	wide	-1.8870078849398206
16	31	False	True	42	42	21.0	0.112538666	wide	-2.184458418610436
16	31	False	True	43	43	22.0	0.08555804	wide	-2.45856030293121
16	31	False	True	44	44	23.0	0.06672781	wide	-2.7071334714272903
16	31	False	True	45	45	24.0	0.05342952	wide	-2.9293918767698237
16	31	False	True	46	46	25.0	0.043888178	wide	-3.1261102890167694
16	31	False	True	47	47	26.0	0.036909897	wide	-3.2992755525157844
16	31	False	True	48	48	27.0	0.031698387	wide	-3.451489482674257
16	31	False	True	49	49	28.0	0.027729556	wide	-3.585256431022485
16	31	False	True	50	50	29.0	0.024672968	wide	-3.7020470476108294
16	31	False	True	51	51	30.0	0.022353722	wide	-3.8007624393490675
16	31	False	True	52	52	31.0	0.020742144	wide	-3.8755877064030555
16	31	False	True	53	53	32.0	0.019940626	wide	-3.9149961207586843
16	31	False	True	54	54	33.0	0.020118764	wide	-3.9061023670491157
16	31	False	True	55	55	34.0	0.021365454	wide	-3.8459799604044553
16	31	False	True	56	56	35.0	0.02349947	wide	-3.75077741127784
16	31	False	True	57	57	36.0	0.025965521	wide	-3.650985736414412
16	31	False	True	58	58	37.0	0.027948298	wide	-3.577398975689554
16	31	False	True	59	59	38.0	0.028710911	wide	-3.5504780542484404
16	31	False	True	60	60	39.0	0.02798705	wide	-3.576013375793047
16	31	False	True	61	61	40.0	0.026176872	wide	-3.6428790061582297
17	31	False	True	0	0	10.0	0.5764801	narrow	-0.5508144585158132
17	31	False	True	1	1	11.0	0.6516533	narrow	-0.4282426069500959
17	31	False	True	2	2	12.0	0.5631154	narrow	-0.574270698489599
17	31	False	True	3	3	13.0	0.48869222	narrow	-0.7160223946199396
17	31	False	True	4	4	14.0	0.45913896	narrow	-0.7784023696416027
17	31	False	True	5	5	15.0	0.3996778	narrow	-0.9170965564635962
17	31	False	True	6	6	16.0	0.35047576	narrow	-1.048463733244262
17	31	False	True	7	7	17.0	0.31681332	narrow	-1.1494425744712062
17	31	False	True	8	8	18.0	0.29127368	narrow	-1.2334919726862466
17	31	False	True	9	9	19.0	0.2700369	narrow	-1.3091966626551337
17	31	False	True	10	10	20.0	0.25253353	narrow	-1.3762112470036023
17	31	False	True	11	11	21.0	0.2392446	narrow	-1.430268819436707
17	31	False	True	12	12	22.0	0.2308602	narrow	-1.4659429464698344
17	31	False	True	13	13	23.0	0.22802089	narrow	-1.4783180314177917
17	31	False	True	14	14	24.0	0.23114634	narrow	-1.4647042625473674
17	31	False	True	15	15	25.0	0.24025661	narrow	-1.426047718502927
17	31	False	True	16	16	26.0	0.25481564	narrow	-1.3672149756922272
17	31	False	True	17	17	27.0	0.27364722	narrow	-1.2959155204059905
17	31	False	True	18	18	28.0	0.29495767	narrow	-1.2209234244636349
17	31	False	True	19	19	29.0	0.31647986	narrow	-1.150495672913914
17	31	False	True	20	20	30.0	0.33571923	narrow	-1.0914800933481221
17	31	False	True	21	21	31.0	0.35025436	narrow	-1.0490956455912503
17	31	False	True	22	22	32.0	0.3580464	narrow	-1.027092692041402
17	31	False	True	23	23	33.0	0.3576894	narrow	-1.0280902669275707
17	31	False	True	24	24	34.0	0.3485718	narrow	-1.053911044177
17	31	False	True	25	25	35.0	0.33092168	narrow	-1.1058735479173303
17	31	False	True	26	26	36.0	0.30573973	narrow	-1.1850210945129294
17	31	False	True	27	27	37.0	0.27464247	narrow	-1.2922851362815315
17	31	False	True	28	28	38.0	0.2396468	narrow	-1.428589106271822
17	31	False	True	29	29	39.0	0.20293278	narrow	-1.5948804877819152
17	31	False	True	30	30	40.0	0.16662064	narrow	-1.7920356673672497
17	31	False	True	31	31	10.0	0.33871037	wide	-1.0826099025618543
17	31	False	True	32	32	11.0	0.35329452	wide	-1.0404532356345872
17	31	False	True	33	33	12.0	0.43106234	wide	-0.8415025589665696
17	31	False	True	34	34	13.0	0.33813602	wide	-1.084307038415255
17	31	False	True	35	35	14.0	0.24557127	wide	-1.4041680683790678
17	31	False	True	36	36	15.0	0.22054517	wide	-1.511652752466957
17	31	False	True	37	37	16.0	0.20726462	wide	-1.5737589446320825
17	31	False	True	38	38	17.0	0.1911312	wide	-1.6547951757561168
17	31	False	True	39	39	18.0	0.17195265	wide	-1.7605361307657983
17	31	False	True	40	40	19.0	0.15359865	wide	-1.8734122473696893
17	31	False	True	41	41	20.0	0.1382251	wide	-1.9788717633002724
17	31	False	True	42	42	21.0	0.12584692	wide	-2.0726890312799533
17	31	False	True	43	43	22.0	0.11568975	wide	-2.1568432398910335
17	31	False	True	44	44	23.0	0.10705291	wide	-2.234432080756827
17	31	False	True	45	45	24.0	0.09951077	wide	-2.3074893994692163
17	31	False	True	46	46	25.0	0.092844024	wide	-2.376834355128727
17	31	False	True	47	47	26.0	0.08694326	wide	-2.442499557000037
17	31	False	True	48	48	27.0	0.081749424	wide	-2.504096515101156
17	31	False	True	49	49	28.0	0.077226	wide	-2.561019091086841
17	31	False	True	50	50	29.0	0.07334755	wide	-2.612546176450648
17	31	False	True	51	51	30.0	0.07009494	wide	-2.6579046701431728
17	31	False	True	52	52	31.0	0.06745212	wide	-2.696337266132906
17	31	False	True	53	53	32.0	0.06540408	wide	-2.7271706371437663
17	31	False	True	54	54	33.0	0.06393432	wide	-2.7498989725775522
17	31	False	True	55	55	34.0	0.06302285	wide	-2.764257919937075
17	31	False	True	56	56	35.0	0.062644295	wide	-2.7702826632389193
17	31	False	True	57	57	36.0	0.06276626	wide	-2.7683376110309648
17	31	False	True	58	58	37.0	0.06334844	wide	-2.75910499761685
17	31	False	True	59	59	38.0	0.06434196	wide	-2.7435432944708107
17	31	False	True	60	60	39.0	0.06568974	wide	-2.722812530070061
17	31	False	True	61	61	40.0	0.06732694	wide	-2.698194825252175
18	31	False	True	0	0	10.0	0.66276145	narrow	-0.411340157462805
18	31	False	True	1	1	11.0	0.2317618	narrow	-1.462045158896042
18	31	False	True	2	2	12.0	0.09562852	narrow	-2.347284177055409
18	31	False	True	3	3	13.0	0.047187187	narrow	-3.0536328851074757
18	31	False	True	4	4	14.0	0.027698155	narrow	-3.5863894745053506
18	31	False	True	5	5	15.0	0.01905645	narrow	-3.9603496520384414
18	31	False	True	6	6	16.0	0.015058786	narrow	-4.195793670749397
18	31	False	True	7	7	17.0	0.013421088	narrow	-4.310928077699506
18	31	False	True	8	8	18.0	0.013365258	narrow	-4.31509662542494
18	31	False	True	9	9	19.0	0.015015205	narrow	-4.198691924626392
18	31	False	True	10	10	20.0	0.020087099	narrow	-3.9076775107811104
18	31	False	True	11	11	21.0	0.030238813	narrow	-3.498628981086713
18	31	False	True	12	12	22.0	0.039103147	narrow	-3.241552329296132
18	31	False	True	13	13	23.0	0.041745298	narrow	-3.1761684567821824
18	31	False	True	14	14	24.0	0.049913652	narrow	-2.9974607264684616
18	31	False	True	15	15	25.0	0.06740474	narrow	-2.6970399371271663
18	31	False	True	16	16	26.0	0.08324932	narrow	-2.4859153183231117
18	31	False	True	17	17	27.0	0.093639985	narrow	-2.368297796547394
18	31	False	True	18	18	28.0	0.1012024	narrow	-2.290632806994958
18	31	False	True	19	19	29.0	0.105996326	narrow	-2.244350845848113
18	31	False	True	20	20	30.0	0.106093235	narrow	-2.2434369959981977
18	31	False	True	21	21	31.0	0.10032543	narrow	-2.2993360767680704
18	31	False	True	22	22	32.0	0.08898382	narrow	-2.4193007235300206
18	31	False	True	23	23	33.0	0.07353518	narrow	-2.6099913478188896
18	31	False	True	24	24	34.0	0.056154028	narrow	-2.879656863950316
18	31	False	True	25	25	35.0	0.03920403	narrow	-3.2389757313474585
18	31	False	True	26	26	36.0	0.024751324	narrow	-3.6988762964487467
18	31	False	True	27	27	37.0	0.01420987	narrow	-4.253818485401957
18	31	False	True	28	28	38.0	0.008184303	narrow	-4.805537227557752
18	31	False	True	29	29	39.0	0.0065070037	narrow	-5.034876189851041
18	31	False	True	30	30	40.0	0.008419946	narrow	-4.77715186405013
18	31	False	True	31	31	10.0	3.0736072	wide	1.1228518555593439
18	31	False	True	32	32	11.0	1.4282521	wide	0.3564513889521783
18	31	False	True	33	33	12.0	0.6844078	wide	-0.3792013401850913
18	31	False	True	34	34	13.0	0.3423092	wide	-1.0720408567987056
18	31	False	True	35	35	14.0	0.1798858	wide	-1.7154330738814136
18	31	False	True	36	36	15.0	0.099652335	wide	-2.3060678005858164
18	31	False	True	37	37	16.0	0.05829009	wide	-2.8423231829217532
18	31	False	True	38	38	17.0	0.03603573	wide	-3.323244332728505
18	31	False	True	39	39	18.0	0.02356041	wide	-3.748187517973261
18	31	False	True	40	40	19.0	0.016293865	wide	-4.116966622386387
18	31	False	True	41	41	20.0	0.011912192	wide	-4.430192865530191
18	31	False	True	42	42	21.0	0.009191705	wide	-4.6894538320751336
18	31	False	True	43	43	22.0	0.007467783	wide	-4.8971571110360275
18	31	False	True	44	44	23.0	0.006370352	wide	-5.056100551898101
18	31	False	True	45	45	24.0	0.005689905	wide	-5.169061726941098
18	31	False	True	46	46	25.0	0.0053073624	wide	-5.238660290299951
18	31	False	True	47	47	26.0	0.0051570903	wide	-5.267382753886279
18	31	False	True	48	48	27.0	0.005210817	wide	-5.2570186216912855
18	31	False	True	49	49	28.0	0.005479673	wide	-5.206709851335476
18	31	False	True	50	50	29.0	0.0060254876	wide	-5.111756873419449
18	31	False	True	51	51	30.0	0.0069449474	wide	-4.969740876598608
18	31	False	True	52	52	31.0	0.008279398	wide	-4.793985018542138
18	31	False	True	53	53	32.0	0.009880925	wide	-4.617149148122984
18	31	False	True	54	54	33.0	0.011389339	wide	-4.475077536569645
18	31	False	True	55	55	34.0	0.0124438945	wide	-4.3865251779640415
18	31	False	True	56	56	35.0	0.0129969455	wide	-4.343040910666849
18	31	False	True	57	57	36.0	0.013411161	wide	-4.31166800825493
18	31	False	True	58	58	37.0	0.01420228	wide	-4.25435276388356
18	31	False	True	59	59	38.0	0.015653633	wide	-4.1570522483613495
18	31	False	True	60	60	39.0	0.017642422	wide	-4.037448936241191
18	31	False	True	61	61	40.0	0.019778261	wide	-3.9231718737404724
19	31	False	True	0	0	10.0	29.180159	narrow	3.3734889920174225
19	31	False	True	1	1	11.0	22.341713	narrow	3.1064554693048025
19	31	False	True	2	2	12.0	12.860394	narrow	2.5541523559762314
19	31	False	True	3	3	13.0	4.176472	narrow	1.4294668710132112
19	31	False	True	4	4	14.0	1.7188444	narrow	0.5416522045608604
19	31	False	True	5	5	15.0	0.93262	narrow	-0.0697574494164638
19	31	False	True	6	6	16.0	0.5791156	narrow	-0.5462531667606078
19	31	False	True	7	7	17.0	0.39015192	narrow	-0.9412190772473159
19	31	False	True	8	8	18.0	0.27983668	narrow	-1.2735491317044632
19	31	False	True	9	9	19.0	0.21159141	narrow	-1.5530981752851487
19	31	False	True	10	10	20.0	0.167708	narrow	-1.785530907057034
19	31	False	True	11	11	21.0	0.13871951	narrow	-1.975301298251415
19	31	False	True	12	12	22.0	0.1192119	narrow	-2.1268526971190265
19	31	False	True	13	13	23.0	0.105959855	narrow	-2.2446949830201253
19	31	False	True	14	14	24.0	0.09695321	narrow	-2.3335267879911568
19	31	False	True	15	15	25.0	0.09083978	narrow	-2.398657983588311
19	31	False	True	16	16	26.0	0.086612165	narrow	-2.446314999838109
19	31	False	True	17	17	27.0	0.083453	narrow	-2.4834716798500054
19	31	False	True	18	18	28.0	0.08068101	narrow	-2.517252047382515
19	31	False	True	19	19	29.0	0.07775179	narrow	-2.554233705679769
19	31	False	True	20	20	30.0	0.07427811	narrow	-2.5999389870862863
19	31	False	True	21	21	31.0	0.070044756	narrow	-2.658620869815036
19	31	False	True	22	22	32.0	0.06500636	narrow	-2.7332701677192763
19	31	False	True	23	23	33.0	0.059264705	narrow	-2.8257413441058525
19	31	False	True	24	24	34.0	0.05303046	narrow	-2.9368888135354383
19	31	False	True	25	25	35.0	0.04657718	narrow	-3.066644557363346
19	31	False	True	26	26	36.0	0.040195893	narrow	-3.213990452755381
19	31	False	True	27	27	37.0	0.034156404	narrow	-3.376805184923815
19	31	False	True	28	28	38.0	0.02867982	narrow	-3.5515615394210402
19	31	False	True	29	29	39.0	0.023922643	narrow	-3.7329298626926057
19	31	False	True	30	30	40.0	0.01997221	narrow	-3.9134134716784446
19	31	False	True	31	31	10.0	20.66284	wide	3.028336917942191
19	31	False	True	32	32	11.0	9.7094145	wide	2.273095981824022
19	31	False	True	33	33	12.0	11.151927	wide	2.4116123080856964
19	31	False	True	34	34	13.0	7.2238207	wide	1.9773839957623651
19	31	False	True	35	35	14.0	3.4334555	wide	1.2335671884587092
19	31	False	True	36	36	15.0	1.7411704	wide	0.5545575307812343
19	31	False	True	37	37	16.0	1.0160733	wide	0.015945492223207812
19	31	False	True	38	38	17.0	0.65191376	wide	-0.4278429957425742
19	31	False	True	39	39	18.0	0.4431526	wide	-0.8138410987270479
19	31	False	True	40	40	19.0	0.31393188	wide	-1.158579259284509
19	31	False	True	41	41	20.0	0.22999986	wide	-1.4696765787547792
19	31	False	True	42	42	21.0	0.17355102	wide	-1.7512836594228143
19	31	False	True	43	43	22.0	0.13448323	wide	-2.006315771728811
19	31	False	True	44	44	23.0	0.10677703	wide	-2.2370124504943343
19	31	False	True	45	45	24.0	0.086716756	wide	-2.4451081497395655
19	31	False	True	46	46	25.0	0.0719291	wide	-2.6320743673457545
19	31	False	True	47	47	26.0	0.060849395	wide	-2.7993534020795394
19	31	False	True	48	48	27.0	0.052419644	wide	-2.948473872410968
19	31	False	True	49	49	28.0	0.045911387	wide	-3.081042109894413
19	31	False	True	50	50	29.0	0.040816385	wide	-3.1986716850517074
19	31	False	True	51	51	30.0	0.03677658	wide	-3.302894049447472
19	31	False	True	52	52	31.0	0.0335373	wide	-3.3950970267218996
19	31	False	True	53	53	32.0	0.030915432	wide	-3.476499802270111
19	31	False	True	54	54	33.0	0.028777435	wide	-3.548163705886669
19	31	False	True	55	55	34.0	0.027024	wide	-3.611029918916693
19	31	False	True	56	56	35.0	0.025579445	wide	-3.665966179704814
19	31	False	True	57	57	36.0	0.024384307	wide	-3.71381550933406
19	31	False	True	58	58	37.0	0.02339035	wide	-3.75543173483832
19	31	False	True	59	59	38.0	0.022557188	wide	-3.791701505511232
19	31	False	True	60	60	39.0	0.021850122	wide	-3.823548773932098
19	31	False	True	61	61	40.0	0.021238793	wide	-3.851925910965096
20	31	False	True	0	0	10.0	6.4997215	narrow	1.8717593298298225
20	31	False	True	1	1	11.0	3.390165	narrow	1.2208785927742596
20	31	False	True	2	2	12.0	1.902675	narrow	0.6432607907546884
20	31	False	True	3	3	13.0	1.1507813	narrow	0.14044110299771054
20	31	False	True	4	4	14.0	0.7618079	narrow	-0.2720608548155041
20	31	False	True	5	5	15.0	0.50152844	narrow	-0.6900949633177019
20	31	False	True	6	6	16.0	0.37001622	narrow	-0.994208436466879
20	31	False	True	7	7	17.0	0.5238993	narrow	-0.6464557887017055
20	31	False	True	8	8	18.0	0.8820362	narrow	-0.1255221807336898
20	31	False	True	9	9	19.0	1.1969805	narrow	0.17980213571632372
20	31	False	True	10	10	20.0	1.3602517	narrow	0.30766975615337955
20	31	False	True	11	11	21.0	1.4072229	narrow	0.34161818775962455
20	31	False	True	12	12	22.0	1.393601	narrow	0.33189104468186
20	31	False	True	13	13	23.0	1.3496405	narrow	0.29983826069088715
20	31	False	True	14	14	24.0	1.2878792	narrow	0.25299683446383964
20	31	False	True	15	15	25.0	1.2144085	narrow	0.19425712697597164
20	31	False	True	16	16	26.0	1.13347	narrow	0.12528372391912332
20	31	False	True	17	17	27.0	1.0485952	narrow	0.047451363613871124
20	31	False	True	18	18	28.0	0.9627583	narrow	-0.0379528851869137
20	31	False	True	19	19	29.0	0.87835056	narrow	-0.1297094939638887
20	31	False	True	20	20	30.0	0.7971709	narrow	-0.22668619406939813
20	31	False	True	21	21	31.0	0.72046846	narrow	-0.327853639656862
20	31	False	True	22	22	32.0	0.64902043	narrow	-0.43229108357473933
20	31	False	True	23	23	33.0	0.5832246	narrow	-0.5391829181073261
20	31	False	True	24	24	34.0	0.5231908	narrow	-0.6478090630916096
20	31	False	True	25	25	35.0	0.46881932	narrow	-0.7575378299644134
20	31	False	True	26	26	36.0	0.41986853	narrow	-0.8678136405164256
20	31	False	True	27	27	37.0	0.37600514	narrow	-0.978152465472913
20	31	False	True	28	28	38.0	0.33684415	narrow	-1.0881349185067386
20	31	False	True	29	29	39.0	0.30197716	narrow	-1.1974038936063678
20	31	False	True	30	30	40.0	0.2709937	narrow	-1.3056597056051296
20	31	False	True	31	31	10.0	5.487856	wide	1.7025376510122783
20	31	False	True	32	32	11.0	3.3394547	wide	1.2058075301866236
20	31	False	True	33	33	12.0	2.1500301	wide	0.7654818420415723
20	31	False	True	34	34	13.0	1.4812201	wide	0.3928661400435628
20	31	False	True	35	35	14.0	1.0323739	wide	0.0318609076438781
20	31	False	True	36	36	15.0	0.7213397	wide	-0.3266451014751362
20	31	False	True	37	37	16.0	0.51446444	wide	-0.6646288417428875
20	31	False	True	38	38	17.0	0.38387883	wide	-0.9574283230648009
20	31	False	True	39	39	18.0	0.30260655	wide	-1.1953218321252008
20	31	False	True	40	40	19.0	0.24704577	wide	-1.3981816558770348
20	31	False	True	41	41	20.0	0.20272972	wide	-1.5958816156503273
20	31	False	True	42	42	21.0	0.16853924	wide	-1.7805866779633928
20	31	False	True	43	43	22.0	0.1532179	wide	-1.8758941877699222
20	31	False	True	44	44	23.0	0.16495746	wide	-1.8020676565041955
20	31	False	True	45	45	24.0	0.20264797	wide	-1.5962849432291497
20	31	False	True	46	46	25.0	0.2555441	wide	-1.3643602814927909
20	31	False	True	47	47	26.0	0.30961466	wide	-1.1724267869664196
20	31	False	True	48	48	27.0	0.35415825	wide	-1.0380114318399423
20	31	False	True	49	49	28.0	0.3845012	wide	-0.9558083691050276
20	31	False	True	50	50	29.0	0.40097374	wide	-0.9138593401041775
20	31	False	True	51	51	30.0	0.4064424	wide	-0.9003130574512734
20	31	False	True	52	52	31.0	0.4042436	wide	-0.9057376124375053
20	31	False	True	53	53	32.0	0.39712918	wide	-0.9234936607947192
20	31	False	True	54	54	33.0	0.38700676	wide	-0.9493131184046554
20	31	False	True	55	55	34.0	0.37507504	wide	-0.980629166363728
20	31	False	True	56	56	35.0	0.3620557	wide	-1.015957211589426
20	31	False	True	57	57	36.0	0.3483858	wide	-1.0544447925841218
20	31	False	True	58	58	37.0	0.33434597	wide	-1.0955789837924157
20	31	False	True	59	59	38.0	0.32013136	wide	-1.1390238674204392
20	31	False	True	60	60	39.0	0.30588937	wide	-1.1845317783473457
20	31	False	True	61	61	40.0	0.2917374	wide	-1.231901196408754
21	31	False	True	0	0	10.0	0.78543735	narrow	-0.24151458258315858
21	31	False	True	1	1	11.0	0.5931311	narrow	-0.5223398251608193
21	31	False	True	2	2	12.0	0.38818073	narrow	-0.9462842488404551
21	31	False	True	3	3	13.0	0.32360676	narrow	-1.1282262040283542
21	31	False	True	4	4	14.0	0.22712375	narrow	-1.4822602558582718
21	31	False	True	5	5	15.0	0.12433941	narrow	-2.0847402752060877
21	31	False	True	6	6	16.0	0.06642285	narrow	-2.71171415519167
21	31	False	True	7	7	17.0	0.038912408	narrow	-3.246442107496036
21	31	False	True	8	8	18.0	0.0303281	narrow	-3.4956806034905004
21	31	False	True	9	9	19.0	0.035146598	narrow	-3.3482274506157124
21	31	False	True	10	10	20.0	0.04793293	narrow	-3.0379525368632363
21	31	False	True	11	11	21.0	0.06446291	narrow	-2.7416652593382977
21	31	False	True	12	12	22.0	0.08355854	narrow	-2.482207814921286
21	31	False	True	13	13	23.0	0.10726701	narrow	-2.2324341323512815
